Lexicon	ID	Term	Author	Status	Date Created	Last Modified
language_arts	5573	Research :: Define Research Objectives	DF	on	1/20/2010 10:15	1/27/2010 16:08
language_arts	5296	Research :: Distinguish Between Fact and Opinion	KT	on	6/20/2008 13:59	1/27/2010 16:08
SciTech	1443	research :: earth system :: careers		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1447	research :: earth system :: earth materials		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1446	research :: earth system :: history		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1444	research :: earth system :: tools :: compass		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1441	research :: earth system :: tools :: computer models		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1455	research :: earth system :: tools :: earthquake epicenters		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1449	research :: earth system :: tools :: environment		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1445	research :: earth system :: tools :: erosion models		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1451	research :: earth system :: tools :: latitude and longitude		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1452	research :: earth system :: tools :: maps		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1454	research :: earth system :: tools :: oceans		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1457	research :: earth system :: tools :: richter scale		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1448	research :: earth system :: tools :: satellites		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1456	research :: earth system :: tools :: seismic data for interior structure		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1458	research :: earth system :: tools :: simple weather tools		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1453	research :: earth system :: tools :: topography		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1460	research :: earth system :: tools :: track plate movements		on	8/1/2008 15:57	1/27/2010 16:08
SciTech	1463	research :: earth system :: tools :: weather		on	8/1/2008 15:57	1/27/2010 16:08
language_arts	5574	Research :: Evaluate Research Activities	DF	on	1/20/2010 10:16	1/27/2010 16:08
language_arts	5298	"Research :: Identify Missing, Irrelevant or Conflicting Information"	KT	on	6/20/2008 13:59	1/27/2010 16:08
language_arts	5293	Research :: Interpreting/Applying Facts	KT	on	6/20/2008 13:58	1/27/2010 16:08
SciTech	287	research :: life science :: biotechnology		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	5528	research :: life science :: careers		on	8/12/2008 13:05	1/27/2010 16:08
SciTech	288	research :: life science :: history		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	291	research :: life science :: models		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	293	research :: life science :: scientific knowledge		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	294	research :: life science :: scientific method :: conclusion		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	295	research :: life science :: scientific method :: describe data		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	297	research :: life science :: scientific method :: hypothesis		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	298	research :: life science :: scientific method :: inquiry		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	299	research :: life science :: scientific method :: mathematical reasoning		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	296	research :: life science :: scientific method :: procedure		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	292	research :: life science :: tools		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	816	research :: physical science :: tools :: balances		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	817	research :: physical science :: tools :: magnifiers and microscopes		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	818	research :: physical science :: tools :: rulers		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	819	research :: physical science :: tools :: spring scales		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	820	research :: physical science :: tools :: thermometers		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	853	research :: physical science :: tools :: units of measure		on	8/1/2008 15:54	1/27/2010 16:08
language_arts	5575	Research :: Plan Process	DF	on	1/20/2010 10:16	1/27/2010 16:08
language_arts	5295	Research :: Read and Understand Written Directions	KT	on	6/20/2008 13:59	1/27/2010 16:08
language_arts	5300	Research :: Reorganize Data	KT	on	6/20/2008 13:59	1/27/2010 16:08
SciTech	855	research :: science and society :: careers		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	856	research :: science and society :: decision making		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	857	research :: science and society :: history		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	858	research :: science and society :: scientific knowledge		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	879	research :: science and society :: scientific technologies		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	866	research :: scientific method :: ability to reproduce		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	860	research :: scientific method :: collaboration		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	862	research :: scientific method :: conclusion		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	864	research :: scientific method :: describe data		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	867	research :: scientific method :: ethics		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	870	research :: scientific method :: hypothesis		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	872	research :: scientific method :: inquiry		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	874	research :: scientific method :: mathematical reasoning		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	851	research :: scientific method :: measurements		on	8/1/2008 15:54	1/27/2010 16:08
SciTech	876	research :: scientific method :: models		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	877	research :: scientific method :: observation		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	868	research :: scientific method :: procedure		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	878	research :: scientific method :: scientific theory		on	8/1/2008 15:55	1/27/2010 16:08
language_arts	5294	Research :: Select Appropriate Materials and Content	DF	on	6/20/2008 13:58	1/27/2010 16:08
language_arts	5302	"Research :: Use Dictionaries, Thesauruses and Style Manuals"	KT	on	6/20/2008 14:00	1/27/2010 16:08
language_arts	5297	Research :: Use Facts to Support Opinion	KT	on	6/20/2008 13:59	1/27/2010 16:08
language_arts	5669	Research :: Variety of Sources	DF	on	2/9/2010 15:30	2/9/2010 15:30
socst	7371	Revolution :: United States :: General :: Analysis		on	7/6/2010 11:28	7/6/2010 11:28
socst	6296	Revolution :: United States :: General :: Economics :: General	WGBH	on	2/17/2010 9:41	6/21/2010 15:09
socst	6297	Revolution :: United States :: General :: Intellectual	WGBH	on	2/17/2010 9:41	6/21/2010 15:10
socst	6646	Revolution :: United States :: General :: Leaders	DF	on	3/29/2010 11:42	6/21/2010 15:10
socst	6298	Revolution :: United States :: General :: Military	WGBH	on	2/17/2010 9:41	6/21/2010 15:09
socst	6299	Revolution :: United States :: General :: Politics :: General	WGBH	on	2/17/2010 9:41	6/21/2010 15:10
socst	6294	Revolution :: United States :: Massachusetts :: General :: Politics :: General	WGBH	on	2/17/2010 9:41	6/21/2010 15:11
socst	6883	Revolution :: United States :: Thirteen Colonies :: Economics :: General		on	6/22/2010 10:30	6/22/2010 10:30
socst	6878	Revolution :: United States :: Thirteen Colonies :: Historical Thinking :: Analysis		on	6/22/2010 10:24	6/22/2010 10:24
socst	6882	Revolution :: United States :: Thirteen Colonies :: Historical Thinking :: Chronology		on	6/22/2010 10:28	6/22/2010 10:28
socst	6881	Revolution :: United States :: Thirteen Colonies :: Historical Thinking :: Issues		on	6/22/2010 10:28	6/22/2010 10:28
socst	6886	Revolution :: United States :: Thirteen Colonies :: Leaders		on	6/22/2010 10:33	6/22/2010 10:33
socst	6295	Revolution :: United States :: Thirteen Colonies :: Military	WGBH	on	2/17/2010 9:41	6/21/2010 15:11
socst	6885	Revolution :: United States :: Thirteen Colonies :: Politics :: International Relations		on	6/22/2010 10:32	6/22/2010 10:32
socst	6888	Revolution :: United States :: Thirteen Colonies :: Society :: African Americans		on	6/22/2010 10:34	6/22/2010 10:34
socst	6889	Revolution :: United States :: Thirteen Colonies :: Society :: Native Americans		on	6/22/2010 10:35	6/22/2010 10:35
socst	6887	Revolution :: United States :: Thirteen Colonies :: Society :: Women		on	6/22/2010 10:34	6/22/2010 10:34
socst	7169	Rise of Islam :: Africa :: East Africa :: Arts :: General		on	6/28/2010 13:35	6/28/2010 13:35
socst	7170	Rise of Islam :: Africa :: East Africa :: Economics :: General		on	6/28/2010 13:35	6/28/2010 13:35
socst	7131	Rise of Islam :: Africa :: General :: Economics :: Industry and Commerce		on	6/28/2010 13:12	6/28/2010 13:12
socst	7125	Rise of Islam :: Africa :: North Africa :: Society :: Religion		on	6/28/2010 13:09	6/28/2010 13:09
socst	7126	Rise of Islam :: Africa :: North Africa :: Territorial Expansion		on	6/28/2010 13:10	6/28/2010 13:10
socst	7060	Rise of Islam :: Africa :: West Africa :: Economics :: Industry and Commerce		on	6/28/2010 11:00	6/28/2010 11:00
socst	6761	Rise of Islam :: Africa :: West Africa :: Society :: Religion		on	6/21/2010 13:04	6/21/2010 13:04
socst	6370	Rise of Islam :: Asia :: Central Asia :: Military	DF	on	2/18/2010 10:15	2/18/2010 10:15
socst	7332	Rise of Islam :: Asia :: China :: Territorial Expansion		on	7/6/2010 10:55	7/6/2010 10:55
socst	7130	Rise of Islam :: Asia :: General :: Economics :: Industry and Commerce		on	6/28/2010 13:12	6/28/2010 13:12
socst	6371	Rise of Islam :: Asia :: India :: Military	DF	on	2/18/2010 10:16	2/18/2010 10:16
socst	6372	Rise of Islam :: Asia :: India :: Society :: Religion	DF	on	2/18/2010 10:16	2/18/2010 10:16
socst	7330	Rise of Islam :: Asia :: India :: Territorial Expansion		on	7/6/2010 10:55	7/6/2010 10:55
socst	7331	Rise of Islam :: Asia :: Southeast Asia :: Territorial Expansion		on	7/6/2010 10:55	7/6/2010 10:55
socst	7124	Rise of Islam :: Asia :: Southwest Asia :: Society :: Immigration		on	6/28/2010 13:09	6/28/2010 13:09
socst	7012	Rise of Islam :: Asia :: Southwest Asia :: Society :: Religion		on	6/28/2010 10:15	6/28/2010 10:15
socst	7010	Rise of Islam :: Asia :: Southwest Asia :: Territorial Expansion		on	6/28/2010 10:13	6/28/2010 10:13
socst	7162	Rise of Islam :: Europe :: Eastern Europe :: Politics :: General		on	6/28/2010 13:31	6/28/2010 13:31
socst	7026	Rise of Islam :: Europe :: Iberia :: Arts :: General		on	6/28/2010 10:31	6/28/2010 10:31
socst	7025	Rise of Islam :: Europe :: Iberia :: Economics :: General		on	6/28/2010 10:30	6/28/2010 10:30
socst	7148	Rise of Islam :: Europe :: Iberia :: Intellectual		on	6/28/2010 13:24	6/28/2010 13:24
socst	6373	Rise of Islam :: Europe :: Iberia :: Military	DF	on	2/18/2010 10:16	2/18/2010 10:16
socst	7201	Rise of Islam :: Europe :: Mediterranean Region :: Military		on	6/28/2010 13:53	6/28/2010 13:53
socst	7200	Rise of Islam :: Europe :: Mediterranean Region :: Society :: General		on	6/28/2010 13:53	6/28/2010 13:53
socst	7011	Rise of Islam :: Europe :: Mediterranean Region :: Society :: Religion		on	6/28/2010 10:15	6/28/2010 10:15
socst	7009	Rise of Islam :: Europe :: Mediterranean Region :: Territorial Expansion		on	6/28/2010 10:13	6/28/2010 10:13
socst	7149	Rise of Islam :: Europe :: Sicily :: Intellectual		on	6/28/2010 13:24	6/28/2010 13:24
socst	7084	Rise of Islam :: Global :: Arts :: General		on	6/28/2010 11:29	6/28/2010 11:29
socst	7085	Rise of Islam :: Global :: Economics :: Industry and Commerce		on	6/28/2010 11:29	6/28/2010 11:29
socst	7083	Rise of Islam :: Global :: Intellectual		on	6/28/2010 11:29	6/28/2010 11:29
socst	7016	Rise of Islam :: Global :: Politics :: Law		on	6/28/2010 10:20	6/28/2010 10:20
socst	7127	Rise of Islam :: Global :: Science :: General		on	6/28/2010 13:11	6/28/2010 13:11
socst	7017	Rise of Islam :: Global :: Society :: Religion		on	6/28/2010 10:20	6/28/2010 10:20
socst	7305	Rise of Islam :: Global :: Society :: Slavery		on	7/6/2010 10:33	7/6/2010 10:33
socst	7008	Rise of Islam :: Global :: Territorial Expansion		on	6/28/2010 10:12	6/28/2010 10:12
socst	7019	Rise of Islam :: Middle East :: Abbasid Dynasty :: Arts :: General		on	6/28/2010 10:25	6/28/2010 10:25
socst	7022	Rise of Islam :: Middle East :: Abbasid Dynasty :: Economics :: General		on	6/28/2010 10:27	6/28/2010 10:27
socst	7018	Rise of Islam :: Middle East :: Abbasid Dynasty :: Economics :: Industry and Commerce		on	6/28/2010 10:24	6/28/2010 10:24
socst	7027	Rise of Islam :: Middle East :: Abbasid Dynasty :: Intellectual		on	6/28/2010 10:31	6/28/2010 10:31
socst	7021	Rise of Islam :: Middle East :: Abbasid Dynasty :: Military		on	6/28/2010 10:26	6/28/2010 10:26
socst	7020	Rise of Islam :: Middle East :: Abbasid Dynasty :: Politics :: General		on	6/28/2010 10:26	6/28/2010 10:26
socst	7023	Rise of Islam :: Middle East :: Abbasid Dynasty :: Society :: Jews		on	6/28/2010 10:27	6/28/2010 10:27
socst	7024	Rise of Islam :: Middle East :: Abbasid Dynasty :: Society :: Religion		on	6/28/2010 10:28	6/28/2010 10:28
socst	7159	Rise of Islam :: Middle East :: Egypt :: Military		on	6/28/2010 13:29	6/28/2010 13:29
socst	6374	Rise of Islam :: Middle East :: General :: Arts :: Architecture	DF	on	2/18/2010 10:16	2/18/2010 10:16
socst	6375	Rise of Islam :: Middle East :: General :: Economics :: Industry and Commerce	DF	on	2/18/2010 10:17	2/18/2010 10:17
socst	6376	Rise of Islam :: Middle East :: General :: Intellectual	DF	on	2/18/2010 10:17	2/18/2010 10:17
socst	6377	Rise of Islam :: Middle East :: General :: Military	DF	on	2/18/2010 10:17	2/18/2010 10:17
socst	6378	Rise of Islam :: Middle East :: General :: Science :: General	DF	on	2/18/2010 10:17	2/18/2010 10:17
socst	6379	Rise of Islam :: Middle East :: General :: Society :: Religion	DF	on	2/18/2010 10:18	2/18/2010 10:18
socst	6380	Rise of Islam :: Middle East :: General :: Society :: Slavery	DF	on	2/18/2010 10:18	2/18/2010 10:18
socst	7015	Rise of Islam :: Middle East :: General :: Territorial Expansion		on	6/28/2010 10:18	6/28/2010 10:18
socst	7161	Rise of Islam :: Mongol Empire :: Society :: Religion		on	6/28/2010 13:31	6/28/2010 13:31
SciTech	891	scientific method :: law	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	892	scientific method :: problem solving	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	893	scientific method :: scientific knowledge	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	894	scientific method :: scientific writing	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	895	scientific method :: step	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	896	scientific method :: step :: collaboration	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	897	scientific method :: step :: conclusion	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	898	scientific method :: step :: data	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	899	scientific method :: step :: data :: graph/chart/diagram	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	900	scientific method :: step :: data :: statistics	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	901	scientific method :: step :: experimentation	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	902	scientific method :: step :: experimentation :: ability to reproduce	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	903	scientific method :: step :: experimentation :: procedure	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	904	scientific method :: step :: hypothesis	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	905	scientific method :: step :: inquiry	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	906	scientific method :: step :: mathematical reasoning	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	907	scientific method :: step :: mathematical reasoning :: dependent/independent variable	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	908	scientific method :: step :: modeling	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	909	scientific method :: step :: observation	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	910	scientific method :: step :: result	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	911	scientific method :: theory	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	913	scientist :: chemistry	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	914	scientist :: chemistry :: Bohr	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	915	scientist :: chemistry :: Bohr :: atomic model	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	916	scientist :: chemistry :: Curie	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	917	scientist :: chemistry :: Dalton	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	918	scientist :: chemistry :: Fermi	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	919	scientist :: chemistry :: Lavoisier	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	920	scientist :: chemistry :: Meitner	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	921	scientist :: chemistry :: Mendeleev	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	922	scientist :: chemistry :: Millikan	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	923	scientist :: chemistry :: Rutherford	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	924	scientist :: chemistry :: Thompson	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	925	scientist :: chemistry :: Thomson	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	926	scientist :: chemistry :: Wohler	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	927	scientist :: physics	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	928	scientist :: physics :: de Broglie	None	on	8/1/2008 15:55	1/27/2010 16:08
SciTech	929	scientist :: physics :: Einstein	None	on	8/1/2008 15:55	1/27/2010 16:08
